Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2017-162103,13/11/2017,17/11/2017,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Highland Park,Illinois,Central,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,3.136,6,0,0.6272
CA-2017-118570,13/11/2017,17/11/2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,217.056,5,0.2,34.72896
CA-2017-147683,13/11/2017,17/11/2017,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,West,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,19.54,1,0.2,3.1264
US-2017-113677,13/11/2017,19/11/2017,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.94,3,0.2,2.3904
US-2017-113677,13/11/2017,19/11/2017,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,East,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,2279.96,1,0.2,364.7936
CA-2017-149461,13/11/2017,19/11/2017,Standard Class,AS-10135,Adrian Shami,Home Office,United States,Auburn,Washington,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",4.18,5,0.1,0.7524
CA-2017-121958,13/11/2017,17/11/2017,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Thomasville,North Carolina,South,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,52.136,5,0.1,9.38448
CA-2017-128972,13/11/2017,17/11/2017,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Oklahoma City,Oklahoma,Central,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,6,0,6.072
CA-2017-101336,13/11/2017,18/11/2017,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,New York City,New York,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",77.55,8,0.2,12.408
CA-2017-118759,14/11/2017,17/11/2017,First Class,MB-17305,Maria Bertelson,Consumer,United States,New York City,New York,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.006,10,0.2,65.28096
CA-2017-134691,14/11/2017,18/11/2017,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Houston,Texas,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,2.296,1,0.2,0.36736
CA-2017-118759,14/11/2017,17/11/2017,First Class,MB-17305,Maria Bertelson,Consumer,United States,New York City,New York,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",40.44,4,0,8.088
CA-2017-149482,14/11/2017,19/11/2017,Standard Class,RR-19315,Ralph Ritter,Consumer,United States,San Francisco,California,West,OFF-LA-10000248,Office Supplies,Labels,Avery 52,7.38,10,0.1,1.3284
US-2017-144351,14/11/2017,18/11/2017,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Baltimore,Maryland,East,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",89.97,1,0.2,14.3952
US-2017-112970,14/11/2017,15/11/2017,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,9,0.1,1.7712
CA-2017-131065,14/11/2017,16/11/2017,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,South,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,7,0,1.056
CA-2017-166618,14/11/2017,18/11/2017,Standard Class,DP-13000,Darren Powers,Consumer,United States,New York City,New York,East,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,23.65,7,0.1,4.257
CA-2017-121370,14/11/2017,19/11/2017,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",48.576,5,0.2,7.77216
CA-2017-121370,14/11/2017,19/11/2017,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,7,0.1,215.99568
CA-2017-131065,14/11/2017,16/11/2017,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,South,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2,0.1,1.4868
US-2017-117541,14/11/2017,20/11/2017,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,East,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,16.45,4,0,3.29
CA-2017-131065,14/11/2017,16/11/2017,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,499.98,7,0,99.996
CA-2017-121370,14/11/2017,19/11/2017,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,380.058,3,0,76.0116
US-2017-117541,14/11/2017,20/11/2017,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,19.92,2,0,3.984
CA-2017-166618,14/11/2017,18/11/2017,Standard Class,DP-13000,Darren Powers,Consumer,United States,New York City,New York,East,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",13.98,10,0.1,2.5164
CA-2017-146633,15/11/2017,17/11/2017,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.792,2,0.1,183.02256
CA-2017-105963,15/11/2017,22/11/2017,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Los Angeles,California,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,1,0,19.878
CA-2017-130820,15/11/2017,15/11/2017,Same Day,ON-18715,Odella Nelson,Corporate,United States,Burlington,North Carolina,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,630.024,5,0,126.0048
CA-2017-148740,15/11/2017,19/11/2017,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,San Diego,California,West,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.376,6,0.2,57.82016
CA-2017-146633,15/11/2017,17/11/2017,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,38.136,6,0.2,6.10176
CA-2017-154508,16/11/2017,20/11/2017,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,9,0,5.68
CA-2017-124527,16/11/2017,17/11/2017,First Class,IM-15055,Ionia McGrath,Consumer,United States,Roseville,California,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32,4,0.1,1.4976
CA-2017-150658,17/11/2017,22/11/2017,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Carlsbad,New Mexico,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,10.776,1,0,2.1552
CA-2017-134110,17/11/2017,18/11/2017,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,Central,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,6,0.1,2.74176
CA-2017-134110,17/11/2017,18/11/2017,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,Central,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,67.176,5,0.1,12.09168
CA-2017-118500,17/11/2017,18/11/2017,First Class,HJ-14875,Heather Jas,Home Office,United States,San Francisco,California,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,49.5,10,0.2,7.92
CA-2017-103464,18/11/2017,22/11/2017,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Diego,California,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595,6,0,119
CA-2017-115378,18/11/2017,23/11/2017,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Taylor,Michigan,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,3,0,60.392
CA-2017-166226,18/11/2017,22/11/2017,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,West,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,61.192,2,0.1,11.01456
CA-2017-108630,18/11/2017,18/11/2017,Same Day,BE-11410,Bobby Elias,Consumer,United States,Concord,California,West,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,61.12,6,0,12.224
CA-2017-166226,18/11/2017,22/11/2017,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,1,0.2,10.8544
US-2017-138408,18/11/2017,21/11/2017,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Huntsville,Alabama,South,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,7,0.2,211.1936
CA-2017-119963,18/11/2017,22/11/2017,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",255.108,7,0,51.0216
CA-2017-119963,18/11/2017,22/11/2017,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,19.648,10,0,3.9296
CA-2017-119963,18/11/2017,22/11/2017,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",48.848,7,0.2,7.81568
CA-2017-119963,18/11/2017,22/11/2017,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,Central,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,6.368,10,0,1.2736
CA-2017-136812,18/11/2017,23/11/2017,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,1,0.1,201.2256
CA-2017-158575,18/11/2017,24/11/2017,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Kent,Ohio,East,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,103.968,4,0,20.7936
CA-2017-113138,19/11/2017,25/11/2017,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,7,0.1,3.18816
CA-2017-111143,19/11/2017,22/11/2017,First Class,TT-21265,Tim Taslimi,Corporate,United States,Indianapolis,Indiana,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,54.96,9,0,10.992
US-2017-110156,19/11/2017,24/11/2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.192,5,0,0.2384
CA-2017-164511,19/11/2017,24/11/2017,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352,2,0.2,2.29632
CA-2017-164511,19/11/2017,24/11/2017,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,7,0.1,11.6928
CA-2017-164511,19/11/2017,24/11/2017,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,68.6,10,0.2,10.976
CA-2017-130778,19/11/2017,25/11/2017,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,1,0,8.95
CA-2017-126858,19/11/2017,23/11/2017,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Seattle,Washington,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,7,0.2,5.1136
US-2017-110156,19/11/2017,24/11/2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",100.704,6,0,20.1408
CA-2017-130778,19/11/2017,25/11/2017,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,7,0,1.748
CA-2017-157364,19/11/2017,21/11/2017,First Class,LT-17110,Liz Thompson,Consumer,United States,Jacksonville,North Carolina,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48,10,0,3.696
US-2017-110156,19/11/2017,24/11/2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.78,3,0.1,1.9404
US-2017-110156,19/11/2017,24/11/2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,58.368,3,0.1,10.50624
US-2017-110156,19/11/2017,24/11/2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",40.968,7,0.1,7.37424
US-2017-110156,19/11/2017,24/11/2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,2,0.2,11.5136
US-2017-110156,19/11/2017,24/11/2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,10.368,1,0,2.0736
US-2017-110156,19/11/2017,24/11/2017,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,9,0.2,0.37248
CA-2017-113138,19/11/2017,25/11/2017,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,East,OFF-AR-10003770,Office Supplies,Art,Newell 340,17.28,9,0.2,2.7648
CA-2017-113845,20/11/2017,25/11/2017,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,South,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.768,7,0,48.9536
CA-2017-113845,20/11/2017,25/11/2017,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,South,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,39.72,7,0.2,6.3552
CA-2017-121356,20/11/2017,24/11/2017,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,Newark,Delaware,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",128.4,3,0,25.68
CA-2017-113845,20/11/2017,25/11/2017,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,289.568,10,0,57.9136
US-2017-127971,20/11/2017,27/11/2017,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,2,0,63.686
CA-2017-109820,20/11/2017,22/11/2017,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,2.628,7,0,0.5256
CA-2017-100041,20/11/2017,25/11/2017,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,314.55,9,0.2,50.328
CA-2017-100041,20/11/2017,25/11/2017,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.91,1,0.2,0.7856
US-2017-127971,20/11/2017,27/11/2017,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,122.92,4,0.2,19.6672
US-2017-127971,20/11/2017,27/11/2017,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,7.068,6,0.1,1.27224
CA-2017-100041,20/11/2017,25/11/2017,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",9.08,7,0.2,1.4528
CA-2017-145492,20/11/2017,27/11/2017,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39,10,0.2,6.24
CA-2017-107790,20/11/2017,24/11/2017,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Houston,Texas,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,151.192,7,0.1,27.21456
CA-2017-114104,20/11/2017,24/11/2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,10,0,2.924
CA-2017-114104,20/11/2017,24/11/2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,2,0,188.986
CA-2017-109820,20/11/2017,22/11/2017,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,East,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,14.427,4,0,2.8854
CA-2017-110772,20/11/2017,24/11/2017,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096,5,0.1,3.43728
CA-2017-142615,20/11/2017,24/11/2017,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Montebello,California,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,27.88,1,0.2,4.4608
CA-2017-110772,20/11/2017,24/11/2017,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984,1,0.2,40.95744
CA-2017-109820,20/11/2017,22/11/2017,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,East,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,15.696,10,0.2,2.51136
CA-2017-110772,20/11/2017,24/11/2017,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,0.2,13.9152
CA-2017-110772,20/11/2017,24/11/2017,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,East,OFF-LA-10004689,Office Supplies,Labels,Avery 512,18.496,10,0.1,3.32928
CA-2017-140018,21/11/2017,26/11/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",77.952,3,0.2,12.47232
CA-2017-152646,21/11/2017,26/11/2017,Standard Class,TH-21235,Tiffany House,Corporate,United States,Los Angeles,California,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,32.4,8,0,6.48
CA-2017-113425,21/11/2017,21/11/2017,Same Day,JK-16120,Julie Kriz,Home Office,United States,New York City,New York,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",113.568,9,0.1,20.44224
CA-2017-146157,21/11/2017,26/11/2017,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,81.576,1,0.1,14.68368
CA-2017-114482,21/11/2017,25/11/2017,Second Class,DM-13345,Denise Monton,Corporate,United States,Des Moines,Iowa,Central,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,404.94,2,0,80.988
CA-2017-140018,21/11/2017,26/11/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",127.554,10,0,25.5108
CA-2017-140018,21/11/2017,26/11/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,30.345,2,0.2,4.8552
US-2017-114293,21/11/2017,26/11/2017,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Gresham,Oregon,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,195.136,4,0,39.0272
CA-2017-114895,21/11/2017,28/11/2017,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,East,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,2,0.1,2.3328
CA-2017-146157,21/11/2017,26/11/2017,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,38.432,7,0.1,6.91776
CA-2017-114482,21/11/2017,25/11/2017,Second Class,DM-13345,Denise Monton,Corporate,United States,Des Moines,Iowa,Central,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,40.46,9,0.1,7.2828
CA-2017-146157,21/11/2017,26/11/2017,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",21.568,7,0.2,3.45088
CA-2017-154711,22/11/2017,26/11/2017,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,East,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,6,0.2,6.3808
CA-2017-154711,22/11/2017,26/11/2017,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",12.192,10,0,2.4384
US-2017-164945,22/11/2017,27/11/2017,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,New York City,New York,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.272,1,0.2,21.48352
US-2017-132577,22/11/2017,27/11/2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,6.216,10,0.2,0.99456
CA-2017-131576,22/11/2017,26/11/2017,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,49.44,9,0.1,8.8992
CA-2017-154711,22/11/2017,26/11/2017,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,20.82,5,0.1,3.7476
US-2017-132577,22/11/2017,27/11/2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,23.616,5,0,4.7232
US-2017-132577,22/11/2017,27/11/2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Central,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,24.032,6,0.1,4.32576
US-2017-132577,22/11/2017,27/11/2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Central,OFF-LA-10000262,Office Supplies,Labels,Avery 494,2.088,9,0.2,0.33408
US-2017-132577,22/11/2017,27/11/2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,4.488,8,0,0.8976
CA-2017-160129,23/11/2017,23/11/2017,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,8,0,2.8736
CA-2017-160129,23/11/2017,23/11/2017,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8,8,0.1,2.844
CA-2017-160129,23/11/2017,23/11/2017,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",70.448,1,0.1,12.68064
CA-2017-128531,24/11/2017,26/11/2017,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,1,0.1,2.5272
CA-2017-128531,24/11/2017,26/11/2017,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352,8,0,14.8704
CA-2017-128531,24/11/2017,26/11/2017,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,94.992,5,0.1,17.09856
